Neuron,SpikeTimes
9,376208.633333333
9,376237.466666667
9,376329.2
9,377417.733333333
9,381908.933333333
9,383140.4
9,383236.8
9,383311.066666667
9,383324.833333333
9,383361.866666667
9,383684.3
9,383875.3
9,383918.9
9,384302.833333333
9,384349.033333333
9,385418.066666667
9,385646.7
9,387546.366666667
9,390259.166666667
9,390293.3
9,390341.166666667
9,395970.933333333
9,396064.5
9,396090.433333333
9,396100.9
9,396140.766666667
9,396149.033333333
9,396170.166666667
9,396223.233333333
9,396248.8
9,396363.233333333
9,396383.033333333
9,397016.533333333
9,397185.633333333
9,397761.766666667
9,397771.8
9,397791.133333333
9,397804.266666667
9,397807.966666667
9,397814.366666667
9,397822.1
9,397831.233333333
9,397835.966666667
9,397840.9
9,397850.833333333
9,397941.6
9,398049.9
9,398060.533333333
9,398117.966666667
9,398132.7
9,398540.933333333
9,398554.266666667
9,398619.6
9,398625.366666667
9,399606.066666667
9,401193.066666667
9,401204.5
9,401294.766666667
9,401304.366666667
9,401335.633333333
9,401540.6
9,401610.166666667
9,404092.433333333
9,406202.1
9,406226.433333333
9,406237.766666667
9,406323
9,406331.933333333
9,406396.7
9,406410.533333333
9,406434.1
9,406446.966666667
9,406487.266666667
9,406495.766666667
9,406520.766666667
9,406564.233333333
9,407212.233333333
9,407260.3
9,407337.466666667
9,407351.333333333
9,407607.833333333
9,407687.8
9,407821.666666667
9,407852.666666667
9,409514.7
9,411699.133333333
9,411937.766666667
9,412071.666666667
9,412123.033333333
9,412141.033333333
9,412273.033333333
9,412333.2
9,412353.166666667
9,412377.9
9,412473.1
9,412493.166666667
9,412529.766666667
9,412646.633333333
9,412661.1
9,413575.166666667
9,414294.666666667
9,414639.166666667
9,416225.933333333
9,417817.566666667
9,420918.333333333
9,420971.866666667
9,421080.866666667
9,428500.266666667
9,428589.366666667
9,428602.366666667
9,428735.4
9,428774.7
9,430081.066666667
9,430324.2
9,431601.9
9,431983.533333333
9,432010.966666667
9,432083.933333333
9,432173.9
9,432416.233333333
9,432759.366666667
9,432881.233333333
9,433921.233333333
9,434058.966666667
9,436904.233333333
9,440135.6
9,445925.4
9,446061.766666667
9,446242.666666667
9,446396.466666667
9,446469.366666667
9,446964.9
9,447154.3
9,447381.266666667
9,448100.533333333
9,448128.033333333
9,451155.833333333
9,453876.966666667
9,454089.033333333
9,454101.266666667
9,454128.733333333
9,454135.066666667
9,454161.166666667
9,454178.333333333
9,454196.266666667
9,454226.733333333
9,454243.233333333
9,454257.866666667
9,454288.8
9,454294.3
9,454316.9
9,454327.133333333
9,454344.8
9,454512.6
9,454522.366666667
9,454571.2
9,454582.933333333
9,454642.566666667
9,454684.666666667
9,454707.766666667
9,455442.433333333
9,455458.033333333
9,456986.1
9,457006.433333333
9,457028.933333333
9,457046.433333333
9,457074.033333333
9,457096.333333333
9,457099.966666667
9,457124.066666667
9,457132.333333333
9,457177.133333333
9,457207.866666667
9,457246.766666667
9,457276.666666667
9,457321.333333333
9,457605.933333333
9,457610.633333333
9,457893.333333333
9,457938.966666667
9,458459.133333333
9,458490.266666667
9,458681.733333333
9,458712.066666667
9,458839
9,458850.633333333
9,458888.5
9,458996.666666667
9,459046.733333333
9,459642.533333333
9,459987.8
9,460843.866666667
9,463348.2
9,466051.666666667
9,469060.8
9,471520.533333333
9,476343.033333333
9,476361.533333333
9,477006.066666667
9,477075.266666667
9,477109.733333333
9,477133.033333333
9,477154.2
9,477174.233333333
9,477188.2
9,477192.433333333
9,477218.833333333
9,477384.6
9,477457.3
9,477779.866666667
9,477787.333333333
9,481671.466666667
9,485098.633333333
9,485328.833333333
9,485351.633333333
9,485847.766666667
9,485855.9
9,485951.166666667
9,485960.066666667
9,485995.666666667
9,486024.833333333
9,486047.033333333
9,486063.266666667
9,486070.733333333
9,486099.333333333
9,486269.166666667
9,486302.866666667
9,486317.1
9,486329.4
9,486342.366666667
9,486595
9,486869.733333333
9,486894.3
9,486906.966666667
9,486924.5
9,486930.9
9,487103.866666667
9,487121.7
9,487172.166666667
9,487227.033333333
9,488071
9,489761.733333333
9,492110.233333333
9,492294.9
9,494846.133333333
9,494897.3
9,498336.5
9,498347.133333333
9,498394.033333333
9,498424.5
9,498430.1
9,498438.533333333
9,498444.8
9,498451.033333333
9,498464.1
9,498477.966666667
9,498486.4
9,498491.666666667
9,498496.833333333
9,498500.7
9,498512.133333333
9,498560.866666667
9,498602.666666667
9,498653.933333333
9,498672.666666667
9,498707.566666667
9,498729.866666667
9,498750.733333333
9,498831.233333333
9,498876.466666667
9,498915.066666667
9,499003
9,500643.466666667
9,500657.466666667
9,500675.233333333
9,500740.966666667
9,500747.566666667
9,500819.466666667
9,500841.466666667
9,500848.866666667
9,500874.133333333
9,500883.733333333
9,500902.033333333
9,500913.133333333
9,500920.433333333
9,500946.3
9,500959.433333333
9,500966.533333333
9,501100.2
9,501123.733333333
9,501397.6
9,501440.033333333
9,501849.033333333
9,501914.366666667
9,501998.933333333
9,502011.8
9,502023.366666667
9,502052.366666667
9,502123.233333333
9,502144.033333333
9,502184.266666667
9,502194.466666667
9,502219
9,502235.866666667
9,502256.1
9,502297.533333333
9,502370.1
9,502401.4
9,502466.433333333
9,502474.666666667
9,502501.966666667
9,502525.2
9,502546.566666667
9,502571.166666667
9,502605
9,502643.233333333
9,502654.933333333
9,502697.466666667
9,502736.866666667
9,502743.066666667
9,502753.933333333
9,502771.766666667
9,502799.566666667
9,502821.433333333
9,502854.633333333
9,503226.6
9,503693.266666667
9,504542.033333333
9,504601.9
9,504883.3
9,504920.733333333
9,504932.733333333
9,505002.3
9,506035.3
9,506295.533333333
9,509105.066666667
9,514997.566666667
9,515017.166666667
9,515019.8
9,515037.666666667
9,515073.3
9,517192.066666667
9,517307.5
9,517333.066666667
9,517391.766666667
9,517418.533333333
9,519336.333333333
9,519510.633333333
9,519523.433333333
9,524867.733333333
9,524889
9,524942.2
9,524965.6
9,525138.766666667
9,525215.333333333
9,525247.533333333
9,525427.266666667
9,525552.066666667
9,527880.6
9,528201.5
9,528308.533333333
9,528322.3
9,528356.8
9,528446.2
9,528480.5
9,528541.2
9,528602.9
9,528647.666666667
9,528719.133333333
9,528735.5
9,528794.733333333
9,528873.8
9,529145.9
9,529160.866666667
9,529266.233333333
9,529277.033333333
9,529286.5
9,529321.233333333
9,529331.4
9,529370.066666667
9,529409.4
9,529455.866666667
9,529519.1
9,529562.3
9,530657
9,530782.233333333
9,531048.1
9,532092.2
9,532137.966666667
9,538596.733333333
9,539149
9,540229.966666667
9,540324.766666667
9,540441.633333333
9,540649.566666667
9,541033
9,541337.466666667
9,541357.733333333
9,541617.2
9,541834.4
9,541862.233333333
9,541869.3
9,541889.866666667
9,541951.3
9,541962.466666667
9,541972.7
9,541977.433333333
9,542039.433333333
9,542056.566666667
9,542101.566666667
9,542143.033333333
9,542170.566666667
9,542241.9
9,542541.366666667
9,542562.6
9,542583.666666667
9,542591.7
9,544787.533333333
9,544871.6
9,544898.3
9,544938.466666667
9,544943.866666667
9,546554.466666667
9,546601.666666667
9,558800.633333333
9,559161.133333333
9,559193.866666667
9,559208.7
9,559228.333333333
9,559320.3
9,559338.8
9,559383.033333333
9,559480.433333333
9,559573.1
9,559585.2
9,559611.233333333
9,559644.733333333
9,559677.966666667
9,559721.3
9,559740.7
9,561659.966666667
9,567858.366666667
9,568311.133333333
9,568443.566666667
9,568611.033333333
9,568812.566666667
9,569636.7
9,569781.333333333
9,570852.5
9,571142.4
9,571830.8
9,571837.366666667
9,571865.633333333
9,572144.966666667
9,572176.533333333
9,572978.133333333
9,572989.666666667
9,572993
9,572996.166666667
9,573001.9
9,573009.466666667
9,573031.633333333
9,573038.533333333
9,573060.533333333
9,573082.733333333
9,573120.4
9,573413.7
9,573622.9
9,574401.166666667
9,574585.133333333
9,574621.933333333
9,574651.866666667
9,574683.266666667
9,574706.633333333
9,574745.166666667
9,574756.966666667
9,574770.2
9,574792.333333333
9,574811.433333333
9,574835.833333333
9,574876.133333333
9,574905.033333333
9,574952.9
9,574973.666666667
9,574991.5
9,574997
9,575004.966666667
9,575125.233333333
9,575159.566666667
9,575172.233333333
9,575203.766666667
9,575253.6
9,575295.6
9,575313.533333333
9,575332.933333333
9,575345.8
9,575350.366666667
9,575382.033333333
9,575410.533333333
9,575419.833333333
9,575456.533333333
9,575617.3
9,575637.933333333
9,575813.966666667
9,576088.733333333
9,576145.566666667
9,576163.966666667
9,576189.266666667
9,576206.7
9,578395.566666667
9,578456.766666667
9,578523.433333333
9,578542.5
9,578617.3
9,578631.433333333
9,578635.133333333
9,578707.666666667
9,578713.966666667
9,578731.566666667
9,578760.266666667
9,578781.366666667
9,578930.2
9,578948.866666667
9,578953.9
9,578975.766666667
9,578997.433333333
9,579002.066666667
9,579045.5
9,579087.8
9,579108.133333333
9,579155.6
9,579200.666666667
9,579226.233333333
9,579328.433333333
9,579486.966666667
9,579498.733333333
9,579502.066666667
9,581028.833333333
9,582199.766666667
9,582268.033333333
9,582427.733333333
9,583371.433333333
9,583548.166666667
9,583577.533333333
9,583588.7
9,583862.366666667
9,585487.666666667
9,585516.633333333
9,585596.633333333
9,585883.633333333
9,586169.266666667
9,586337.966666667
9,589148.033333333
9,589339.533333333
9,590733
9,590761.266666667
9,590893.366666667
9,590920.233333333
9,590959.366666667
9,590973.366666667
9,590977.466666667
9,590982.433333333
9,590994.666666667
9,591062.433333333
9,591081.2
9,591140.1
9,591153.5
9,591162.033333333
9,591180.533333333
9,591186.6
9,591410.466666667
9,591485.266666667
9,592144.833333333
9,592649.033333333
9,593827.933333333
9,595750.733333333
9,596294.666666667
9,600299.8
9,600348.066666667
9,606604
9,606815.066666667
9,606886.933333333
9,606899
9,607045.366666667
9,608638
9,611648.633333333
9,611764.5
9,612746.9
9,612774.5
9,612780.266666667
9,612899.9
9,612909.8
9,612921.133333333
9,612926.266666667
9,612934.3
9,612984.6
9,612998.033333333
9,613696.833333333
9,614155.3
9,614165.833333333
9,614172.566666667
9,614176.8
9,615297.766666667
9,615317.333333333
9,615394.366666667
9,615495.6
9,616237.4
9,616252.033333333
9,616892.8
9,616899.466666667
9,617427.433333333
9,617502.233333333
9,618157.866666667
9,618165
9,618350.533333333
9,618485.2
9,618522.9
9,618749.4
9,618791.566666667
9,618871.833333333
9,619253.4
9,619295.3
9,619352.966666667
9,619391.833333333
9,619413.733333333
9,621853.666666667
9,622753.233333333
9,622776.5
9,622868.9
9,623027.1
9,630013.3
9,630391.033333333
9,630406.2
9,630447.266666667
9,630863.666666667
9,630974.933333333
9,632791.066666667
9,633095.233333333
9,633301.933333333
9,633433.3
9,633647.2
9,633670.533333333
9,633863.666666667
9,633884.933333333
9,633918.066666667
9,634047.533333333
9,634178.633333333
9,634213.266666667
9,634222.5
9,634390.7
9,634420.066666667
10,11731.8
10,18824.6
10,18833.4
10,19919.6333333333
10,19974.5333333333
10,19989.7666666667
10,20264.2
10,20373.7333333333
10,20634.9
10,22931.1
10,23354.6
10,23370.3666666667
10,23381.3
10,29539.0666666667
10,29554.3
10,30758.1333333333
10,34569.7
10,34596.8
10,34612.5333333333
10,36286.5666666667
10,36506.1333333333
10,36526.1666666667
10,36541.6666666667
10,37160.5666666667
10,37190.1666666667
10,37451.4
10,37734.1
10,38049.7666666667
10,38262.6333333333
10,38296.5333333333
10,38323.2666666667
10,40067
10,40080.0666666667
10,40092.2333333333
10,40155.7666666667
10,40342.1
10,40365.7666666667
10,40382.7333333333
10,40452.7666666667
10,40651.1666666667
10,40700.8666666667
10,40722.1333333333
10,40947.6666666667
10,41241.5
10,41249.8666666667
10,41301.6
10,41516.9333333333
10,41529.8
10,41542.6333333333
10,41550.4333333333
10,41554.8333333333
10,41565.5666666667
10,41574.7333333333
10,41590.4
10,42991.0666666667
10,43226.7
10,43303.9666666667
10,43329.8333333333
10,43470.0666666667
10,43512.2666666667
10,43798.5333333333
10,44109.2
10,44396.9333333333
10,44420.7333333333
10,44455.2
10,44668.3
10,44764.6333333333
10,44771.2
10,44821.2333333333
10,48283.1333333333
10,53050.8333333333
10,53106
10,53381.6666666667
10,53399.4333333333
10,54369.4666666667
10,54541.1
10,54869.4333333333
10,54906.1666666667
10,54924.9666666667
10,64746.4
10,67525.3333333333
10,68076.9666666667
10,68101.9666666667
10,68472.5333333333
10,68480.4333333333
10,69741.8666666667
10,69800.4333333333
10,70039.4666666667
10,70072.4
10,70133.2
10,73546.5333333333
10,73772.1333333333
10,76231.3333333333
10,76237.0333333333
10,76248.6333333333
10,76290.0333333333
10,76500.1
10,76522.9
10,76542.5333333333
10,76556.7333333333
10,76572.8
10,76598.8666666667
10,76788.5333333333
10,76807.8333333333
10,76836
10,76857.8666666667
10,77726.8
10,78057
10,80186.0333333333
10,80254.6666666667
10,80367.1333333333
10,80380.2333333333
10,80404.9333333333
10,80447.2666666667
10,80501.0333333333
10,80520.1333333333
10,80638.8
10,80651.5333333333
10,80678.3333333333
10,80693.5666666667
10,80716.2666666667
10,80788.7
10,80816.1333333333
10,80854.8
10,80934.3666666667
10,86428.5
10,87281.6666666667
10,87297.8333333333
10,87334.1333333333
10,87542.7666666667
10,87566.7666666667
10,87580.0666666667
10,91179.6333333333
10,91767.8666666667
10,94176.1
10,94199.1666666667
10,94336.7333333333
10,94449.1
10,95161.3
10,96268.0666666667
10,98618.7666666667
10,98654.6333333333
10,98687.3666666667
10,98822.0333333333
10,99146.3
10,99152.8333333333
10,99169.5
10,99216.5666666667
10,99492.2333333333
10,99993.2666666667
10,112908.9
10,112956
10,112993.933333333
10,113205.5
10,114107.266666667
10,117881.133333333
10,118562.4
10,119655.533333333
10,124587.3
10,124881.9
10,125498.4
10,125520.633333333
10,126035.8
10,126104.7
10,126610.266666667
10,126657.3
10,126946.733333333
10,126950.733333333
10,127212.066666667
10,127244.8
10,128385.4
10,129600.466666667
10,129666.333333333
10,129704.466666667
10,129811.633333333
10,130056.133333333
10,134007.333333333
10,135045.333333333
10,139387.433333333
10,139681.333333333
10,139890.033333333
10,139906.3
10,139949.633333333
10,139996.5
10,140101.333333333
10,140302.366666667
10,143840.9
10,143860.1
10,143866.066666667
10,143894.433333333
10,143902.2
10,143909.266666667
10,143915.166666667
10,143922.566666667
10,143956.133333333
10,144188.866666667
10,144233
10,144288
10,144344.766666667
10,144519.333333333
10,149862.066666667
10,150309.1
10,153319.133333333
10,153634.066666667
10,153647.933333333
10,153655.333333333
10,153675.133333333
10,154363.666666667
10,156343.533333333
10,156910.1
10,157086.8
10,159151.9
10,159165.133333333
10,159179.7
10,159184.666666667
10,159432
10,159738.9
10,159991.133333333
10,160007.7
10,160062.133333333
10,160105.833333333
10,160310.133333333
10,160340
10,160479.733333333
10,160573.866666667
10,160630.166666667
10,160724.8
10,160935.5
10,162494.033333333
10,162516.433333333
10,162785.5
10,162808.066666667
10,162840.8
10,163081.9
10,163125.733333333
10,163145.1
10,163341.066666667
10,163352.433333333
10,163383.733333333
10,163414.933333333
10,163758.7
10,166937.8
10,169088.9
10,169095.266666667
10,169173.033333333
10,169214.233333333
10,169236.666666667
10,169253.7
10,169867.033333333
10,170157.1
10,173752.466666667
10,173999.066666667
10,177070.233333333
10,177088.3
10,177106.333333333
10,177145
10,178594.166666667
10,178714.166666667
10,178826.9
10,178853.533333333
10,178881.166666667
10,178915.933333333
10,179323.433333333
10,179357.366666667
10,179367.3
10,179424.533333333
10,179444.6
10,179469.4
10,179504.166666667
10,179539.066666667
10,179711.366666667
10,180056.766666667
10,182075.366666667
10,182132.833333333
10,183552.5
10,185937.333333333
10,186802.733333333
10,186826.6
10,186858.733333333
10,187079.5
10,188836.233333333
10,188848.166666667
10,188855.633333333
10,189070.5
10,193947.933333333
10,194399.433333333
10,196584.166666667
10,198911.566666667
10,201604.2
10,201660.933333333
10,201844.7
10,201943.366666667
10,205207.766666667
10,205285.033333333
10,205332.833333333
10,205830.833333333
10,206537.933333333
10,208132.233333333
10,208710.533333333
10,209578.466666667
10,209614.2
10,212538.1
10,213006.766666667
10,215454.9
10,215484.033333333
10,216438.833333333
10,217781.333333333
10,217821.1
10,218668.666666667
10,218694.8
10,218723.8
10,218876.866666667
10,218893.066666667
10,218944.466666667
10,219200.666666667
10,219243.333333333
10,219289.166666667
10,219303.433333333
10,223112.066666667
10,223157.8
10,224891.6
10,225073.933333333
10,225241.2
10,225268.233333333
10,225278.733333333
10,225307.933333333
10,225337.6
10,225349.333333333
10,225365.3
10,225872.3
10,226160.066666667
10,226190.466666667
10,226203.633333333
10,228093.433333333
10,228104.033333333
10,228211.633333333
10,228371.933333333
10,228381.6
10,228401.1
10,228445.8
10,228694.133333333
10,228986.333333333
10,229036.3
10,229573.766666667
10,229794.066666667
10,229846.566666667
10,229879.233333333
10,229889.4
10,232194.433333333
10,232907.033333333
10,233124.566666667
10,233224.833333333
10,233641.033333333
10,234768.566666667
10,235278.266666667
10,235307.233333333
10,235337.2
10,237430.833333333
10,237760.233333333
10,237777.6
10,240240.733333333
10,241067.133333333
10,241281.066666667
10,241331.2
10,241347.2
10,241382.5
10,241458.8
10,241615.533333333
10,241653.033333333
10,241973.8
10,242172.3
10,242196.466666667
10,242243.7
10,242534.4
10,242819
10,242848.166666667
10,244799.033333333
10,245352.8
10,245407.933333333
10,245419.7
10,245445.3
10,245693.866666667
10,245730.5
10,245775.6
10,245948.733333333
10,245965.7
10,246009.7
10,246029.066666667
10,246055.1
10,248379.666666667
10,248426.766666667
10,248499.7
10,248519.933333333
10,248794.233333333
10,248831.933333333
10,248910.466666667
10,248930.6
10,248990.6
10,249137.566666667
10,257418.066666667
10,257467.066666667
10,260630.966666667
10,260632
10,266828.033333333
10,266841.8
10,266924.666666667
10,267127.366666667
10,267149.033333333
10,267228.266666667
10,267271.1
10,267306.033333333
10,267316.933333333
10,267436.6
10,267460.6
10,268280.533333333
10,268308.666666667
10,268327.566666667
10,269212.133333333
10,270264.433333333
10,270720.166666667
10,270752.333333333
10,270759
10,270989.833333333
10,271015.166666667
10,271073.133333333
10,272267.333333333
10,272467.733333333
10,273194.633333333
10,274866.066666667
10,275188.533333333
10,275200
10,276140.1
10,276153.4
10,276399.5
10,276447.366666667
10,276461.366666667
10,276674.8
10,276725.3
10,276749.7
10,276764.966666667
10,276809.3
10,276960.566666667
10,276996.466666667
10,277021.466666667
10,277033.433333333
10,277060.033333333
10,277109.233333333
10,277265.766666667
10,277284.766666667
10,277297.333333333
10,277315.9
10,277323.233333333
10,277330.666666667
10,277342.566666667
10,277348.566666667
10,277503.033333333
10,277639.966666667
10,277667.3
10,277757.4
10,277855.7
10,277897.533333333
10,277908.366666667
10,277933.466666667
10,277954.033333333
10,277978.6
10,279621.533333333
10,280794.933333333
10,280815.166666667
10,280921.9
10,280938.6
10,280991.2
10,281044.1
10,281062.166666667
10,281349.2
10,281412.433333333
10,285048.5
10,291781.366666667
10,294032.433333333
10,294060.133333333
10,294279.466666667
10,294296.2
10,294475.233333333
10,294520.833333333
10,294531.366666667
10,294538.433333333
10,294547.066666667
10,294553.4
10,294620.533333333
10,294753.2
10,294793.2
10,294815.7
10,294853.033333333
10,294953.8
10,297026.866666667
10,297166.1
10,297199.4
10,297226.566666667
10,297239.2
10,297271.766666667
10,297314.733333333
10,297331.4
10,297351.2
10,297363.533333333
10,297368.833333333
10,297396.9
10,297607.9
10,297619.866666667
10,297655.466666667
10,297686.666666667
10,297926.366666667
10,297937.933333333
10,298222
10,298516.1
10,298545.666666667
10,300476.1
10,300516.133333333
10,300534.866666667
10,300551.666666667
10,300561.2
10,305779.533333333
10,306210.166666667
10,306279.2
10,307238.3
10,309330.6
10,310636.8
10,310918.9
10,310948.166666667
10,311251.466666667
10,314227.833333333
10,315662.633333333
10,315706.133333333
10,317893.133333333
10,318632.2
10,319225.3
10,319337.933333333
10,319349.833333333
10,319366.166666667
10,319397.333333333
10,319446.333333333
10,319625.833333333
10,319648.5
10,319659.3
10,319664.5
10,319674.933333333
10,319694.1
10,319738.733333333
10,319748.5
10,320098.266666667
10,320164.7
10,320372.733333333
10,320385.366666667
10,320392.3
10,320424.1
10,320574.966666667
10,321050.2
10,321234.833333333
10,321261.866666667
10,321300.533333333
10,321344.166666667
10,321364.633333333
10,321417.466666667
10,321499.166666667
10,321556.333333333
10,321575.766666667
10,324756.766666667
10,324807.866666667
10,325644.833333333
10,326213.1
10,326228.966666667
10,328230.5
10,329096.166666667
10,330894.233333333
10,331195.2
10,331211.9
10,331216.066666667
10,331232.933333333
10,331257.066666667
10,331496.533333333
10,332313.766666667
10,332323.7
10,332340.7
10,332350.566666667
10,332374.833333333
10,332380.7
10,332393.133333333
10,332441.233333333
10,332481.9
10,332546.766666667
10,332618.233333333
10,332643.5
10,332662.766666667
10,335117.833333333
10,335157.333333333
10,335424.333333333
10,335443.966666667
10,335524.333333333
10,335562.733333333
10,335631.1
10,335651.166666667
10,335702
10,337302.833333333
10,337324.8
10,337376.266666667
10,338782.866666667
10,338843.433333333
10,339668.166666667
10,340876.633333333
10,340892.366666667
10,340919.933333333
10,340956.1
10,341058.6
10,341080.166666667
10,341841.5
10,341857.233333333
10,341909.8
10,341970.433333333
10,342025.566666667
10,342049.833333333
10,342108.2
10,342245.5
10,342260.4
10,342275.3
10,343673.766666667
10,343682.933333333
10,343725.2
10,343890.066666667
10,343935.966666667
10,343955.233333333
10,343964.8
10,343984.1
10,344017.366666667
10,344190.466666667
10,344220.5
10,344558.133333333
10,344818.333333333
10,345127.9
10,345139.7
10,345157.433333333
10,345368.933333333
10,345385.9
10,345442
10,350462.466666667
10,350469.9
10,350484.066666667
10,350514.833333333
10,351048.7
10,351083.266666667
10,351091
10,351481.866666667
10,351655.066666667
10,351674.7
10,351721.1
10,351945.633333333
10,351976.266666667
10,353998
10,359811.166666667
10,360059.9
10,360075.033333333
10,360144.933333333
10,360310.1
10,360347.8
10,360365.366666667
10,360375.966666667
10,360435.2
10,360474.466666667
10,360650.666666667
10,360668.1
10,360682.6
10,360697.133333333
10,360708.066666667
10,360714.166666667
10,360721.933333333
10,360734.866666667
10,360743.1
10,360877.233333333
10,360891.733333333
10,360933.933333333
10,360986.5
10,360995.766666667
10,361009.7
10,361031.733333333
10,361251.1
10,361314.033333333
10,361619.066666667
10,364457.666666667
10,364540.733333333
10,364605.2
10,364873.2
10,364949.566666667
10,365189.666666667
10,365299.666666667
10,366588.466666667
10,366601.533333333
10,366615.3
10,366664.133333333
10,366843.166666667
10,366867.9
10,367109.533333333
10,367119.033333333
10,367172.933333333
10,367200.433333333
10,367770.066666667
10,367778.233333333
10,367805.2
10,367819.866666667
10,367825.4
10,367842
10,368012
10,368031.766666667
10,368054.166666667
10,368071.433333333
10,368101.733333333
10,368139.466666667
10,368201.6
10,368289
10,368343.6
10,368362.566666667
10,368380.633333333
10,368430
10,369866.3
10,370116.233333333
10,370120.666666667
10,370199.566666667
10,370429.533333333
10,370462
10,370723.166666667
10,371297.766666667
10,371720.233333333
10,373843.833333333
10,374130.166666667
10,374150.133333333
10,374196.7
10,374715.066666667
10,374773.8
10,375008.2
10,375022.3
10,375031.766666667
10,375061.633333333
10,375320.7
10,376922.933333333
10,377532.566666667
10,378394
10,380014.566666667
10,381679.833333333
10,385106.166666667
10,391080.666666667
10,392811.4
10,392917.3
10,393051.166666667
10,393101.033333333
10,396637.6
10,396752.366666667
10,397171.4
10,397353.466666667
10,397448.933333333
10,397492
10,397516.433333333
10,397555.1
10,399269.733333333
10,399440.5
10,399473.766666667
10,399533.4
10,399560.133333333
10,400095.333333333
10,400161.666666667
10,400765.566666667
10,400997.033333333
10,401039.9
10,401067.8
10,401456.833333333
10,402298.233333333
10,402580.233333333
10,405962.766666667
10,405984.133333333
10,405993.966666667
10,406003.666666667
10,406009.666666667
10,406017.133333333
10,406046.4
10,406060.133333333
10,406556.233333333
10,406631.766666667
10,406677
10,406720.7
10,406773.6
10,406925.733333333
10,406933.4
10,406968.1
10,407136.6
10,407163.9
10,407269
10,407451.9
10,407494.033333333
10,407516.7
10,407561.6
10,409242.233333333
10,409487.866666667
10,409537.966666667
10,409607.9
10,409769.633333333
10,410774.6
10,410938.2
10,410958.566666667
10,413632.766666667
10,415956.4
10,415974.4
10,415987.166666667
10,416245.4
10,416264.166666667
10,416281.8
10,416551.233333333
10,416568.566666667
10,416582.6
10,416590.766666667
10,416860.133333333
10,416876.066666667
10,417149.066666667
10,417429.6
10,417459.133333333
10,419414.3
10,419520
10,419647.733333333
10,419671.566666667
10,419706.233333333
10,419932.1
10,419944.966666667
10,419981.366666667
10,420028.133333333
10,420047.033333333
10,420208.066666667
10,420241.533333333
10,420252.066666667
10,420569.733333333
10,420835.433333333
10,420853
10,420878.6
10,420909.366666667
10,427150.933333333
10,429734.266666667
10,430452.633333333
10,430611.566666667
10,431037.466666667
10,431791.533333333
10,433441.166666667
10,433467.333333333
10,433587.6
10,433837.366666667
10,435989.033333333
10,436483.733333333
10,437117.533333333
10,437683.133333333
10,438189.533333333
10,440312.566666667
10,440643.633333333
10,442982.4
10,443004.6
10,443106.366666667
10,446254.733333333
10,446742.833333333
10,450255.566666667
10,452272.633333333
10,452508.6
10,452543.233333333
10,452557.8
10,453437.233333333
10,453451.233333333
10,453698.533333333
10,453920.9
10,453933.5
10,453960.466666667
10,453981.733333333
10,453998.833333333
10,454005.5
10,454016.7
10,454021.5
10,454030.7
10,454049.566666667
10,454065.033333333
10,455763.333333333
10,455772.133333333
10,455932.6
10,455978.166666667
10,456015.866666667
10,456034.933333333
10,456047.9
10,456279.866666667
10,456333.166666667
10,456377.133333333
10,457160.666666667
10,457192.7
10,457494.266666667
10,459218.2
10,459243.266666667
10,459471.8
10,459520.6
10,459533.2
10,459565.333333333
10,459821.633333333
10,459841.333333333
10,459850.966666667
10,460143.766666667
10,466221.133333333
10,466477.9
10,466645.266666667
10,466798.766666667
10,466829.066666667
10,467056.366666667
10,467089.233333333
10,467119.333333333
10,467440.333333333
10,467908.966666667
10,467939.9
10,467960.166666667
10,467982.933333333
10,467994.933333333
10,469116.1
10,469163.3
10,469679.066666667
10,469752.566666667
10,469802.166666667
10,469827.7
10,469878.733333333
10,469891.066666667
10,469911.566666667
10,469924.866666667
10,470012.366666667
10,470087.433333333
10,470321.566666667
10,470352.966666667
10,470360.866666667
10,479945.233333333
10,480242.066666667
10,480258.566666667
10,480271.1
10,480281
10,480534.366666667
10,481329.633333333
10,481377.766666667
10,481393.9
10,481429.1
10,481654.766666667
10,483137.1
10,483341.333333333
10,483386.266666667
10,483685
10,483696.2
10,483717.2
10,483976.9
10,484030
10,484277.533333333
10,484523.7
10,484533.3
10,484777.066666667
10,484788.933333333
10,485797.966666667
10,485812.2
10,485826.866666667
10,486168.366666667
10,486174.433333333
10,486201.3
10,486245.833333333
10,486415.9
10,486434.833333333
10,486723.8
10,486765.666666667
10,487453.233333333
10,487590.966666667
10,487598.433333333
10,487626.3
10,487644.466666667
10,487920.866666667
10,488069.766666667
10,488145.166666667
10,488171.166666667
10,488669.233333333
10,488697.3
10,489876.9
10,489907.833333333
10,489916.333333333
10,489931.633333333
10,489937.766666667
10,489944.966666667
10,489960
10,489967.433333333
10,490041.933333333
10,490251.366666667
10,490488.366666667
10,490509.3
10,490519.933333333
10,490541.433333333
10,490611.466666667
10,490814.766666667
10,490853.233333333
10,492654.766666667
10,492872.4
10,492943.833333333
10,493143.3
10,493250.933333333
10,493396
10,493430.333333333
10,493486.533333333
10,493559.866666667
10,493795.533333333
10,493805.633333333
10,493821.533333333
10,495953.366666667
10,496200.333333333
10,496753.566666667
10,496792.633333333
10,497655.766666667
10,497684.033333333
10,497922.766666667
10,497931
10,501147.9
10,503247.266666667
10,503816.3
10,503841.366666667
10,504155.2
10,504951.4
10,507099.6
10,509613.866666667
10,510478.866666667
10,510787.7
